DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP
12-01-1927,26-01-1928,F062,21847,021847,Mazia/Matsch,MAZIA,MATSCH,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,F062,21847,021847,Mazia/Matsch,MAZIA,MATSCH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F118,802275,802275,Meltina/Mölten,MELTINA,MÖLTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F118,22433,022433,Meltina/Mölten,MELTINA,MÖLTEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,F118,21050,021050,Meltina/Mölten,MELTINA,MÖLTEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,F118,21050,021050,Meltina/Mölten,MELTINA,MÖLTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,F118,21050,021050,Meltina/Mölten,MELTINA,MÖLTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F132,802276,802276,Merano/Meran,MERANO,MERAN,,802,1,Provincia,00,TN,2
14-02-1923,08-11-1923,F132,22434,022434,Merano/Meran,MERANO,MERAN,,022,1,Provincia,00,TN,2
08-11-1923,12-01-1927,F132,22434,022434,Merano/Meran,MERANO,MERAN,,022,1,Provincia,00,TN,2
08-11-1923,12-01-1927,F132,22434,022434,Merano/Meran,MERANO,MERAN,,022,1,Provincia,00,TN,2
08-11-1923,12-01-1927,F132,22434,022434,Merano/Meran,MERANO,MERAN,,022,1,Provincia,00,TN,2
12-01-1927,13-06-1931,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,00,BZ,2
13-06-1931,01-01-1948,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,00,BZ,2
01-01-1948,12-06-1957,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,04,BZ,2
12-06-1957,16-04-1958,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,04,BZ,2
16-04-1958,05-12-1972,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,04,BZ,2
12-01-1927,06-12-1928,I940,21898,021898,Stava/Staben,STAVA,STABEN,,021,1,Provincia,00,BZ,2
06-12-1928,06-12-1928,I940,21898,021898,Stava/Staben,STAVA,STABEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,I948,802480,802480,Stelvio/Stilfs,STELVIO,STILFS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,I948,22645,022645,Stelvio/Stilfs,STELVIO,STILFS,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,I948,21095,021095,Stelvio/Stilfs,STELVIO,STILFS,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,I948,21095,021095,Stelvio/Stilfs,STELVIO,STILFS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,I958,802482,802482,Stilves/Stilfes,STILVES,STILFES,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,I958,22646,022646,Stilves/Stilfes,STILVES,STILFES,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,I958,21899,021899,Stilves/Stilfes,STILVES,STILFES,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,I958,21899,021899,Stilves/Stilfes,STILVES,STILFES,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L021,802490,802490,Tablà/Tabland,TABLÀ,TABLAND,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L021,22647,022647,Tablà/Tabland,TABLÀ,TABLAND,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1928,L021,21900,021900,Tablà/Tabland,TABLÀ,TABLAND,,021,1,Provincia,00,BZ,2
06-12-1928,06-12-1928,L021,21900,021900,Tablà/Tabland,TABLÀ,TABLAND,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,01-01-1948,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,E862,21046,021046,Malles Venosta/Mals,MALLES VENOSTA,MALS,,021,2,Provincia autonoma,04,BZ,2
16-04-1958,05-12-1972,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,F132,21051,021051,Merano/Meran,MERANO,MERAN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F211,802283,802283,Millan-Sarnes/Milland-Sarns,MILLAN-SARNES,MILLAND-SARNS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F211,22435,022435,Millan-Sarnes/Milland-Sarns,MILLAN-SARNES,MILLAND-SARNS,,022,1,Provincia,00,TN,2
12-01-1927,08-09-1928,F211,21848,021848,Millan-Sarnes/Milland-Sarns,MILLAN-SARNES,MILLAND-SARNS,,021,1,Provincia,00,BZ,2
08-09-1928,08-09-1928,F211,21848,021848,Millan-Sarnes/Milland-Sarns,MILLAN-SARNES,MILLAND-SARNS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F291,802288,802288,Molini di Tures/Mühlen,MOLINI DI TURES,MÜHLEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F291,22436,022436,Molini di Tures/Mühlen,MOLINI DI TURES,MÜHLEN,,022,1,Provincia,00,TN,2
12-01-1927,08-02-1929,F291,21849,021849,Molini di Tures/Mühlen,MOLINI DI TURES,MÜHLEN,,021,1,Provincia,00,BZ,2
08-02-1929,08-02-1929,F291,21849,021849,Molini di Tures/Mühlen,MOLINI DI TURES,MÜHLEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F362,802292,802292,Monghezzo Esterno/Getzenberg,MONGHEZZO ESTERNO,GETZENBERG,021551,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F362,22437,022437,Monghezzo Esterno/Getzenberg,MONGHEZZO ESTERNO,GETZENBERG,021551,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F362,22437,022437,Monghezzo di Fuori/Getzenberg,MONGHEZZO DI FUORI,GETZENBERG,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,L041,802492,802492,Tanas/Tannas,TANAS,TANNAS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L041,22648,022648,Tanas/Tannas,TANAS,TANNAS,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,L041,21901,021901,Tanas/Tannas,TANAS,TANNAS,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,L041,21901,021901,Tanas/Tannas,TANAS,TANNAS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L051,802493,802493,Tarres di Sopra/Tartsch,TARRES DI SOPRA,TARTSCH,021574,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L051,22649,022649,Tarres di Sopra/Tartsch,TARRES DI SOPRA,TARTSCH,021574,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L051,22649,022649,Tarces/Tartsch,TARCES,TARTSCH,,022,1,Provincia,00,TN,2
12-01-1927,26-01-1928,L051,21902,021902,Tarces/Tartsch,TARCES,TARTSCH,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,L051,21902,021902,Tarces/Tartsch,TARCES,TARTSCH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L054,802494,802494,Tarres di Sotto/Tarsch,TARRES DI SOTTO,TARSCH,021575,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L054,22650,022650,Tarres di Sotto/Tarsch,TARRES DI SOTTO,TARSCH,021575,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L054,22650,022650,Tarres/Tarsch,TARRES,TARSCH,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,L054,21903,021903,Tarres/Tarsch,TARRES,TARSCH,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,L054,21903,021903,Tarres/Tarsch,TARRES,TARSCH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L091,802801,802801,Telves/Telfes,TELVES,TELFES,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L091,22651,022651,Telves/Telfes,TELVES,TELFES,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1929,L091,21904,021904,Telves/Telfes,TELVES,TELFES,,021,1,Provincia,00,BZ,2
15-06-1929,15-06-1929,L091,21904,021904,Telves/Telfes,TELVES,TELFES,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L098,802804,802804,Teodona/Dietenheim,TEODONA,DIETENHEIM,021576,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L098,22652,022652,Teodona/Dietenheim,TEODONA,DIETENHEIM,021576,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L098,22652,022652,Teodone/Dietenheim,TEODONE,DIETENHEIM,,022,1,Provincia,00,TN,2
12-01-1927,04-04-1928,L098,21905,021905,Teodone/Dietenheim,TEODONE,DIETENHEIM,,021,1,Provincia,00,BZ,2
04-04-1928,04-04-1928,L098,21905,021905,Teodone/Dietenheim,TEODONE,DIETENHEIM,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L106,802805,802805,Terento/Terenten,TERENTO,TERENTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L106,22653,022653,Terento/Terenten,TERENTO,TERENTEN,,022,1,Provincia,00,TN,2
12-01-1927,26-03-1929,L106,21096,021096,Terento/Terenten,TERENTO,TERENTEN,,021,1,Provincia,00,BZ,2
26-03-1929,01-01-1948,L106,21096,021096,Terento/Terenten,TERENTO,TERENTEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L106,21096,021096,Terento/Terenten,TERENTO,TERENTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L106,21096,021096,Terento/Terenten,TERENTO,TERENTEN,,021,2,Provincia autonoma,04,BZ,2
12-01-1927,24-03-1929,F362,21850,021850,Monghezzo di Fuori/Getzenberg,MONGHEZZO DI FUORI,GETZENBERG,,021,1,Provincia,00,BZ,2
24-03-1929,24-03-1929,F362,21850,021850,Monghezzo di Fuori/Getzenberg,MONGHEZZO DI FUORI,GETZENBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F371,802293,802293,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F371,22438,022438,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,F371,21052,021052,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,021,1,Provincia,00,BZ,2
14-05-1929,01-01-1948,F371,21052,021052,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,F371,21052,021052,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,021,1,Provincia,04,BZ,2
05-12-1972,29-10-2003,F371,21052,021052,Monguelfo/Welsberg,MONGUELFO,WELSBERG,021583,021,2,Provincia autonoma,04,BZ,2
29-10-2003,31-12-9999,F371,21052,021052,Monguelfo-Tesido/Welsberg-Taisten,MONGUELFO-TESIDO,WELSBERG-TAISTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F392,802294,802294,Montagna/Montan,MONTAGNA,MONTAN,,802,1,Provincia,00,TN,2
14-02-1923,01-01-1948,F392,22439,022439,Montagna/Montan,MONTAGNA,MONTAN,,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,F392,22439,022439,Montagna/Montan,MONTAGNA,MONTAN,,022,1,Provincia,04,TN,2
14-03-1948,05-12-1972,F392,21053,021053,Montagna/Montan,MONTAGNA,MONTAN,,021,1,Provincia,04,BZ,2
05-12-1972,11-09-1985,F392,21053,021053,Montagna/Montan,MONTAGNA,MONTAN,,021,2,Provincia autonoma,04,BZ,2
11-09-1985,04-05-2005,F392,21053,021053,Montagna/Montan,MONTAGNA,MONTAN,,021,2,Provincia autonoma,04,BZ,2
04-05-2005,31-12-9999,F392,21053,021053,Montagna/Montan,MONTAGNA,MONTAN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F431,802296,802296,Montassilo/Tesselberg,MONTASSILO,TESSELBERG,021552,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F431,22440,022440,Montassilo/Tesselberg,MONTASSILO,TESSELBERG,021552,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F431,22440,022440,Montassilone/Tesselberg,MONTASSILONE,TESSELBERG,,022,1,Provincia,00,TN,2
12-01-1927,29-05-1928,F431,21851,021851,Montassilone/Tesselberg,MONTASSILONE,TESSELBERG,,021,1,Provincia,00,BZ,2
29-05-1928,29-05-1928,F431,21851,021851,Montassilone/Tesselberg,MONTASSILONE,TESSELBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F436,802297,802297,Monte a Mezzodì/Sonnenberg,MONTE A MEZZODÌ,SONNENBERG,021553,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F436,22441,022441,Monte a Mezzodì/Sonnenberg,MONTE A MEZZODÌ,SONNENBERG,021553,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F436,22441,022441,Monte di Mezzodì/Sonnenberg,MONTE DI MEZZODÌ,SONNENBERG,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,F436,21852,021852,Monte di Mezzodì/Sonnenberg,MONTE DI MEZZODÌ,SONNENBERG,,021,1,Provincia,00,BZ,2
12-05-1928,12-05-1928,F436,21852,021852,Monte di Mezzodì/Sonnenberg,MONTE DI MEZZODÌ,SONNENBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F438,802298,802298,Monte a Tramontana/Nordersberg,MONTE A TRAMONTANA,NORDERSBERG,021554,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F438,22442,022442,Monte a Tramontana/Nordersberg,MONTE A TRAMONTANA,NORDERSBERG,021554,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F438,22442,022442,Monte di Tramontana/Nördersberg,MONTE DI TRAMONTANA,NÖRDERSBERG,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,F438,21853,021853,Monte di Tramontana/Nördersberg,MONTE DI TRAMONTANA,NÖRDERSBERG,,021,1,Provincia,00,BZ,2
12-05-1928,12-05-1928,F438,21853,021853,Monte di Tramontana/Nördersberg,MONTE DI TRAMONTANA,NÖRDERSBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F617,802299,802299,Monte San Candido/Innichberg,MONTE SAN CANDIDO,INNICHBERG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F617,22443,022443,Monte San Candido/Innichberg,MONTE SAN CANDIDO,INNICHBERG,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,F617,21854,021854,Monte San Candido/Innichberg,MONTE SAN CANDIDO,INNICHBERG,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,F617,21854,021854,Monte San Candido/Innichberg,MONTE SAN CANDIDO,INNICHBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F470,802300,802300,Montechiaro/Lichtenberg,MONTECHIARO,LICHTENBERG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F470,22444,022444,Montechiaro/Lichtenberg,MONTECHIARO,LICHTENBERG,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,F470,21855,021855,Montechiaro/Lichtenberg,MONTECHIARO,LICHTENBERG,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,F470,21855,021855,Montechiaro/Lichtenberg,MONTECHIARO,LICHTENBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F505,802301,802301,Montefontana/Tomberg,MONTEFONTANA,TOMBERG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F505,22445,022445,Montefontana/Tomberg,MONTEFONTANA,TOMBERG,,022,1,Provincia,00,TN,2
12-01-1927,14-02-1929,F505,21856,021856,Montefontana/Tomberg,MONTEFONTANA,TOMBERG,,021,1,Provincia,00,BZ,2
14-02-1929,14-02-1929,F505,21856,021856,Montefontana/Tomberg,MONTEFONTANA,TOMBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F588,802302,802302,Monteponente/Pfeffersberg,MONTEPONENTE,PFEFFERSBERG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F588,22446,022446,Monteponente/Pfeffersberg,MONTEPONENTE,PFEFFERSBERG,,022,1,Provincia,00,TN,2
12-01-1927,08-09-1928,F588,21857,021857,Monteponente/Pfeffersberg,MONTEPONENTE,PFEFFERSBERG,,021,1,Provincia,00,BZ,2
08-09-1928,08-09-1928,F588,21857,021857,Monteponente/Pfeffersberg,MONTEPONENTE,PFEFFERSBERG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L108,802807,802807,Terlano/Terlan,TERLANO,TERLAN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L108,22654,022654,Terlano/Terlan,TERLANO,TERLAN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L108,21097,021097,Terlano/Terlan,TERLANO,TERLAN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L108,21097,021097,Terlano/Terlan,TERLANO,TERLAN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L108,21097,021097,Terlano/Terlan,TERLANO,TERLAN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L111,802809,802809,Termeno/Tramin,TERMENO,TRAMIN,021535,802,1,Provincia,00,TN,2
14-02-1923,01-01-1948,L111,22655,022655,Termeno/Tramin,TERMENO,TRAMIN,021535,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,L111,22655,022655,Termeno/Tramin,TERMENO,TRAMIN,021535,022,1,Provincia,04,TN,2
14-03-1948,22-09-1971,L111,21098,021098,Termeno/Tramin,TERMENO,TRAMIN,021535,021,1,Provincia,04,BZ,2
22-09-1971,05-12-1972,L111,21098,021098,Termeno sulla strada del vino/Tramin an der Weinstraße,TERMENO SULLA STRADA DEL VINO,TRAMIN AN DER WEINSTRAßE,,021,1,Provincia,04,BZ,2
05-12-1972,01-02-1978,L111,21098,021098,Termeno sulla strada del vino/Tramin an der Weinstraße,TERMENO SULLA STRADA DEL VINO,TRAMIN AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
01-02-1978,28-11-1990,L111,21098,021098,Termeno sulla strada del vino/Tramin an der Weinstraße,TERMENO SULLA STRADA DEL VINO,TRAMIN AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
28-11-1990,31-12-9999,L111,21098,021098,Termeno sulla strada del vino/Tramin an der Weinstraße,TERMENO SULLA STRADA DEL VINO,TRAMIN AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
28-11-1990,31-12-9999,L111,21098,021098,Termeno sulla strada del vino/Tramin an der Weinstraße,TERMENO SULLA STRADA DEL VINO,TRAMIN AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L148,802815,802815,Tesido/Taisten,TESIDO,TAISTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L148,22656,022656,Tesido/Taisten,TESIDO,TAISTEN,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,L148,21906,021906,Tesido/Taisten,TESIDO,TAISTEN,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,L148,21906,021906,Tesido/Taisten,TESIDO,TAISTEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L149,802816,802816,Tesimo/Tisens,TESIMO,TISENS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L149,22657,022657,Tesimo/Tisens,TESIMO,TISENS,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L149,21099,021099,Tesimo/Tisens,TESIMO,TISENS,,021,1,Provincia,00,BZ,2
01-01-1948,23-09-1964,L149,21099,021099,Tesimo/Tisens,TESIMO,TISENS,,021,1,Provincia,04,BZ,2
23-09-1964,05-12-1972,L149,21099,021099,Tesimo/Tisens,TESIMO,TISENS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L149,21099,021099,Tesimo/Tisens,TESIMO,TISENS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L176,802820,802820,Tires/Tiers,TIRES,TIERS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L176,22658,022658,Tires/Tiers,TIRES,TIERS,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,F757,802306,802306,Morter/Morter,MORTER,MORTER,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F757,22447,022447,Morter/Morter,MORTER,MORTER,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,F757,21858,021858,Morter/Morter,MORTER,MORTER,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,F757,21858,021858,Morter/Morter,MORTER,MORTER,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F766,802307,802307,Piano in Passeria/Moos,PIANO IN PASSERIA,MOOS,021518,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F766,22448,022448,Piano in Passeria/Moos,PIANO IN PASSERIA,MOOS,021518,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F766,22448,022448,Moso/Moos,MOSO,MOOS,021517,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,F766,21054,021054,Moso/Moos,MOSO,MOOS,021517,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,F766,21054,021054,Moso/Moos,MOSO,MOOS,021517,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,F766,21054,021054,Moso/Moos,MOSO,MOOS,021517,021,1,Provincia,00,BZ,2
01-01-1948,02-03-1955,F766,21054,021054,Moso/Moos,MOSO,MOOS,021517,021,1,Provincia,04,BZ,2
02-03-1955,05-12-1972,F766,21054,021054,Moso in Passiria/Moos in Passeier,MOSO IN PASSIRIA,MOOS IN PASSEIER,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,F766,21054,021054,Moso in Passiria/Moos in Passeier,MOSO IN PASSIRIA,MOOS IN PASSEIER,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F803,802308,802308,Mules/Mauls,MULES,MAULS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F803,22449,022449,Mules/Mauls,MULES,MAULS,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,F803,21859,021859,Mules/Mauls,MULES,MAULS,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,F803,21859,021859,Mules/Mauls,MULES,MAULS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,F836,802310,802310,Nalles/Nals,NALLES,NALS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F836,22450,022450,Nalles/Nals,NALLES,NALS,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1929,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,1,Provincia,00,BZ,2
01-01-1929,01-01-1948,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,1,Provincia,00,BZ,2
01-01-1948,23-05-1953,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,1,Provincia,04,BZ,2
23-05-1953,23-09-1964,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,1,Provincia,04,BZ,2
23-09-1964,05-12-1972,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,F836,21055,021055,Nalles/Nals,NALLES,NALS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F849,802312,802312,Naturno/Naturns,NATURNO,NATURNS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F849,22451,022451,Naturno/Naturns,NATURNO,NATURNS,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1928,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,1,Provincia,00,BZ,2
06-12-1928,01-01-1948,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,1,Provincia,00,BZ,2
06-12-1928,01-01-1948,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,1,Provincia,04,BZ,2
05-12-1972,20-08-1980,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,2,Provincia autonoma,04,BZ,2
20-08-1980,31-08-1995,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,2,Provincia autonoma,04,BZ,2
20-08-1980,31-08-1995,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,2,Provincia autonoma,04,BZ,2
31-08-1995,31-12-9999,F849,21056,021056,Naturno/Naturns,NATURNO,NATURNS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F855,802314,802314,Noci/Natz,NOCI,NATZ,021555,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,F855,22452,022452,Noci/Natz,NOCI,NATZ,021555,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,F855,22452,022452,Naz/Natz,NAZ,NATZ,,022,1,Provincia,00,TN,2
12-01-1927,08-09-1928,F855,21860,021860,Naz/Natz,NAZ,NATZ,,021,1,Provincia,00,BZ,2
08-09-1928,14-02-1929,F855,21860,021860,Naz/Natz,NAZ,NATZ,,021,1,Provincia,00,BZ,2
14-02-1929,14-02-1929,F855,21860,021860,Naz/Natz,NAZ,NATZ,,021,1,Provincia,00,BZ,2
12-01-1927,01-01-1948,L176,21100,021100,Tires/Tiers,TIRES,TIERS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L176,21100,021100,Tires/Tiers,TIRES,TIERS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L176,21100,021100,Tires/Tiers,TIRES,TIERS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L178,802821,802821,Tirolo/Tirol,TIROLO,TIROL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L178,22659,022659,Tirolo/Tirol,TIROLO,TIROL,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L178,21101,021101,Tirolo/Tirol,TIROLO,TIROL,,021,1,Provincia,00,BZ,2
