ID_COMUNE,ID_UTS,DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP,COD_VARIAZIONE,ID_COMUNE_REL
2165,7,1861-03-17,1863-09-27,G907,13491,013491,Porto,PORTO,,012535,13,1,Provincia,0,CO,1,PV,
2165,7,1863-09-27,1927-01-12,G907,13491,013491,Porto Valtravaglia,PORTO VALTRAVAGLIA,,,13,1,Provincia,0,CO,1,CD,2165
2165,82,1927-01-12,1928-08-16,G907,12114,012114,Porto Valtravaglia,PORTO VALTRAVAGLIA,,,12,1,Provincia,0,VA,1,AP,2165
2165,82,1928-08-16,1948-01-01,G907,12114,012114,Porto Valtravaglia,PORTO VALTRAVAGLIA,,,12,1,Provincia,0,VA,1,AQES,2156
2165,82,1928-08-16,1948-01-01,G907,12114,012114,Porto Valtravaglia,PORTO VALTRAVAGLIA,,,12,1,Provincia,0,VA,1,AQES,2157
2165,82,1948-01-01,9999-12-31,G907,12114,012114,Porto Valtravaglia,PORTO VALTRAVAGLIA,,,12,1,Provincia,3,VA,1,,
2166,7,1861-03-17,1863-05-09,H173,13492,013492,Rancio,RANCIO,,012536,13,1,Provincia,0,CO,1,PV,
2166,7,1863-05-09,1927-01-12,H173,13492,013492,Rancio Valcuvia,RANCIO VALCUVIA,,,13,1,Provincia,0,CO,1,CD,2166
2166,82,1927-01-12,1948-01-01,H173,12115,012115,Rancio Valcuvia,RANCIO VALCUVIA,,,12,1,Provincia,0,VA,1,AP,2166
2166,82,1948-01-01,9999-12-31,H173,12115,012115,Rancio Valcuvia,RANCIO VALCUVIA,,,12,1,Provincia,3,VA,1,,
2167,7,1861-03-17,1927-01-12,H174,13493,013493,Ranco,RANCO,,,13,1,Provincia,0,CO,1,PV,
2167,82,1927-01-12,1928-01-13,H174,12116,012116,Ranco,RANCO,,,12,1,Provincia,0,VA,1,AP,2167
2167,82,1928-01-13,1928-01-13,H174,12116,012116,Ranco,RANCO,,,12,1,Provincia,0,VA,1,ES,2345
2168,7,1861-03-17,1864-03-11,H487,13494,013494,Roggiano,ROGGIANO,,012562,13,1,Provincia,0,CO,1,PV,
2168,7,1864-03-11,1927-01-12,H487,13494,013494,Roggiano Valtravaglia,ROGGIANO VALTRAVAGLIA,,,13,1,Provincia,0,CO,1,CD,2168
2168,82,1927-01-12,1928-01-07,H487,12881,012881,Roggiano Valtravaglia,ROGGIANO VALTRAVAGLIA,,,12,1,Provincia,0,VA,1,AP,2168
2168,82,1928-01-07,1928-01-07,H487,12881,012881,Roggiano Valtravaglia,ROGGIANO VALTRAVAGLIA,,,12,1,Provincia,0,VA,1,ES,9883
2169,7,1861-03-17,1927-01-12,H597,13495,013495,Rovate,ROVATE,,,13,1,Provincia,0,CO,1,PV,
2169,82,1927-01-12,1928-06-15,H597,12882,012882,Rovate,ROVATE,,,12,1,Provincia,0,VA,1,AP,2169
2169,82,1928-06-15,1928-06-15,H597,12882,012882,Rovate,ROVATE,,,12,1,Provincia,0,VA,1,ES,2083
2170,7,1861-03-17,1927-01-12,H640,13496,013496,Runo,RUNO,,,13,1,Provincia,0,CO,1,PV,
2170,82,1927-01-12,1928-05-22,H640,12883,012883,Runo,RUNO,,,12,1,Provincia,0,VA,1,AP,2170
2170,82,1928-05-22,1928-05-22,H640,12883,012883,Runo,RUNO,,,12,1,Provincia,0,VA,1,ES,2113
2171,7,1861-03-17,1927-01-12,H723,13497,013497,Saltrio,SALTRIO,,,13,1,Provincia,0,CO,1,PV,
2171,82,1927-01-12,1928-01-12,H723,12117,012117,Saltrio,SALTRIO,,,12,1,Provincia,0,VA,1,AP,2171
2171,82,1928-01-12,1928-01-12,H723,12117,012117,Saltrio,SALTRIO,,,12,1,Provincia,0,VA,1,ES,2194
2172,7,1861-03-17,1927-01-12,H872,13498,013498,Sangiano,SANGIANO,,,13,1,Provincia,0,CO,1,PV,
2172,82,1927-01-12,1928-01-07,H872,12141,012141,Sangiano,SANGIANO,,,12,1,Provincia,0,VA,1,AP,2172
2172,82,1928-01-07,1928-01-07,H872,12141,012141,Sangiano,SANGIANO,,,12,1,Provincia,0,VA,1,ES,2131
2173,7,1861-03-17,1927-01-12,I239,13499,013499,Santa Maria del Monte,SANTA MARIA DEL MONTE,,,13,1,Provincia,0,CO,1,PV,
2173,82,1927-01-12,1927-12-29,I239,12888,012888,Santa Maria del Monte,SANTA MARIA DEL MONTE,,,12,1,Provincia,0,VA,1,AP,2173
2173,82,1927-12-29,1927-12-29,I239,12888,012888,Santa Maria del Monte,SANTA MARIA DEL MONTE,,,12,1,Provincia,0,VA,1,ES,2186
2174,7,1861-03-17,1863-05-09,I257,13625,013625,Sant'Ambrogio,SANT'AMBROGIO,,012564,13,1,Provincia,0,CO,1,PV,
2174,7,1863-05-09,1927-01-12,I257,13625,013625,Sant'Ambrogio Olona,SANT'AMBROGIO OLONA,,,13,1,Provincia,0,CO,1,CD,2174
2174,82,1927-01-12,1927-12-29,I257,12886,012886,Sant'Ambrogio Olona,SANT'AMBROGIO OLONA,,,12,1,Provincia,0,VA,1,AP,2174
2174,82,1927-12-29,1927-12-29,I257,12886,012886,Sant'Ambrogio Olona,SANT'AMBROGIO OLONA,,,12,1,Provincia,0,VA,1,ES,2186
2175,7,1861-03-17,1927-01-12,I525,13626,013626,Schianno,SCHIANNO,,,13,1,Provincia,0,CO,1,PV,
2175,82,1927-01-12,1927-08-06,I525,12889,012889,Schianno,SCHIANNO,,,12,1,Provincia,0,VA,1,AP,2175
2175,82,1927-08-06,1927-08-06,I525,12889,012889,Schianno,SCHIANNO,,,12,1,Provincia,0,VA,1,ES,9849
2176,7,1861-03-17,1927-01-12,L032,13627,013627,Taino,TAINO,,,13,1,Provincia,0,CO,1,PV,
2176,82,1927-01-12,1948-01-01,L032,12125,012125,Taino,TAINO,,,12,1,Provincia,0,VA,1,AP,2176
2176,82,1948-01-01,9999-12-31,L032,12125,012125,Taino,TAINO,,,12,1,Provincia,3,VA,1,,
2177,7,1861-03-17,1927-01-12,L115,13628,013628,Ternate,TERNATE,,,13,1,Provincia,0,CO,1,PV,
2177,82,1927-01-12,1948-01-01,L115,12126,012126,Ternate,TERNATE,,,12,1,Provincia,0,VA,1,AP,2177
2177,82,1948-01-01,9999-12-31,L115,12126,012126,Ternate,TERNATE,,,12,1,Provincia,3,VA,1,,
2178,7,1861-03-17,1927-01-12,L208,13629,013629,Torba,TORBA,,,13,1,Provincia,0,CO,1,PV,
2178,82,1927-01-12,1928-04-07,L208,12892,012892,Torba,TORBA,,,12,1,Provincia,0,VA,1,AP,2178
2178,82,1928-04-07,1928-04-07,L208,12892,012892,Torba,TORBA,,,12,1,Provincia,0,VA,1,ES,2123
2179,7,1861-03-17,1927-01-12,L319,13630,013630,Tradate,TRADATE,,,13,1,Provincia,0,CO,1,PV,
2179,82,1927-01-12,1928-06-19,L319,12127,012127,Tradate,TRADATE,,,12,1,Provincia,0,VA,1,AP,2179
2179,82,1928-06-19,1948-01-01,L319,12127,012127,Tradate,TRADATE,,,12,1,Provincia,0,VA,1,AQES,2343
2179,82,1948-01-01,9999-12-31,L319,12127,012127,Tradate,TRADATE,,,12,1,Provincia,3,VA,1,,
2180,7,1861-03-17,1910-09-09,L341,13631,013631,Travedona,TRAVEDONA,,,13,1,Provincia,0,CO,1,PV,
2180,7,1910-09-09,1927-01-12,L341,13631,013631,Travedona,TRAVEDONA,,,13,1,Provincia,0,CO,1,AQ,2362
2180,82,1927-01-12,1927-09-04,L341,12894,012894,Travedona,TRAVEDONA,,,12,1,Provincia,0,VA,1,AP,2180
2180,82,1927-09-04,1927-09-04,L341,12894,012894,Travedona,TRAVEDONA,,,12,1,Provincia,0,VA,1,ES,9853
2181,7,1861-03-17,1927-01-12,L405,13632,013632,Trevisago,TREVISAGO,,,13,1,Provincia,0,CO,1,PV,
2181,82,1927-01-12,1927-05-27,L405,12895,012895,Trevisago,TREVISAGO,,,12,1,Provincia,0,VA,1,AP,2181
2181,82,1927-05-27,1927-05-27,L405,12895,012895,Trevisago,TREVISAGO,,,12,1,Provincia,0,VA,1,ES,9840
2182,7,1861-03-17,1863-05-09,A705,13633,013633,Tronzano,TRONZANO,,012540,13,1,Provincia,0,CO,1,PV,
2182,7,1863-05-09,1864-01-03,A705,13633,013633,Bassano di Tronzano,BASSANO DI TRONZANO,,012539,13,1,Provincia,0,CO,1,CD,2182
2182,7,1864-01-03,1927-01-12,A705,13633,013633,Tronzano Lago Maggiore,TRONZANO LAGO MAGGIORE,,,13,1,Provincia,0,CO,1,CD,2182
2182,82,1927-01-12,1948-01-01,A705,12129,012129,Tronzano Lago Maggiore,TRONZANO LAGO MAGGIORE,,,12,1,Provincia,0,VA,1,AP,2182
2182,82,1948-01-01,9999-12-31,A705,12129,012129,Tronzano Lago Maggiore,TRONZANO LAGO MAGGIORE,,,12,1,Provincia,3,VA,1,,
2183,7,1861-03-17,1927-01-12,L577,13634,013634,Valganna,VALGANNA,,,13,1,Provincia,0,CO,1,PV,
2183,82,1927-01-12,1948-01-01,L577,12131,012131,Valganna,VALGANNA,,,12,1,Provincia,0,VA,1,AP,2183
2183,82,1948-01-01,9999-12-31,L577,12131,012131,Valganna,VALGANNA,,,12,1,Provincia,3,VA,1,,
2184,7,1861-03-17,1906-09-30,L671,13635,013635,Varano,VARANO,,012541,13,1,Provincia,0,CO,1,PV,
2184,7,1906-09-30,1927-01-12,L671,13635,013635,Varano Borghi,VARANO BORGHI,,,13,1,Provincia,0,CO,1,CD,2184
2184,82,1927-01-12,1948-01-01,L671,12132,012132,Varano Borghi,VARANO BORGHI,,,12,1,Provincia,0,VA,1,AP,2184
2184,82,1948-01-01,9999-12-31,L671,12132,012132,Varano Borghi,VARANO BORGHI,,,12,1,Provincia,3,VA,1,,
2185,7,1861-03-17,1927-01-12,L674,13636,013636,Vararo,VARARO,,,13,1,Provincia,0,CO,1,PV,
2185,82,1927-01-12,1928-01-18,L674,12896,012896,Vararo,VARARO,,,12,1,Provincia,0,VA,1,AP,2185
2185,82,1928-01-18,1928-01-18,L674,12896,012896,Vararo,VARARO,,,12,1,Provincia,0,VA,1,ES,2098
2186,7,1861-03-17,1927-01-12,L682,13637,013637,Varese,VARESE,,,13,1,Provincia,0,CO,1,PV,
2186,82,1927-01-12,1927-12-29,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AP,2186
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2079
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2173
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2189
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2127
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2174
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2146
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2366
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2365
2186,82,1927-12-29,1929-06-18,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2133
2186,82,1929-06-18,1948-01-01,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,AQES,2155
2186,82,1929-06-18,1948-01-01,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,0,VA,1,CE,2087
2186,82,1948-01-01,1950-12-24,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,3,VA,1,,
2186,82,1950-12-24,9999-12-31,L682,12133,012133,Varese,VARESE,,,12,1,Provincia,3,VA,1,CECS,10836
2187,7,1861-03-17,1927-01-12,L701,13638,013638,Veccana,VECCANA,,,13,1,Provincia,0,CO,1,PV,
2187,82,1927-01-12,1928-07-29,L701,12897,012897,Veccana,VECCANA,,,12,1,Provincia,0,VA,1,AP,2187
2187,82,1928-07-29,1928-07-29,L701,12897,012897,Veccana,VECCANA,,,12,1,Provincia,0,VA,1,ES,2091
2188,7,1861-03-17,1863-05-09,L703,13639,013639,Vedano,VEDANO,,012542,13,1,Provincia,0,CO,1,PV,
2188,7,1863-05-09,1927-01-12,L703,13639,013639,Vedano Olona,VEDANO OLONA,,,13,1,Provincia,0,CO,1,CD,2188
2188,82,1927-01-12,1948-01-01,L703,12134,012134,Vedano Olona,VEDANO OLONA,,,12,1,Provincia,0,VA,1,AP,2188
2188,82,1948-01-01,9999-12-31,L703,12134,012134,Vedano Olona,VEDANO OLONA,,,12,1,Provincia,3,VA,1,,
2189,7,1861-03-17,1927-01-12,L714,13640,013640,Velate,VELATE,,,13,1,Provincia,0,CO,1,PV,
2189,82,1927-01-12,1927-12-29,L714,12898,012898,Velate,VELATE,,,12,1,Provincia,0,VA,1,AP,2189
2189,82,1927-12-29,1927-12-29,L714,12898,012898,Velate,VELATE,,,12,1,Provincia,0,VA,1,ES,2186
2483,9,1948-01-01,2009-06-30,A849,15023,015023,Biassono,BIASSONO,,,15,1,Provincia,3,MI,1,,
2483,114,2009-06-30,9999-12-31,A849,108009,108009,Biassono,BIASSONO,,,108,1,Provincia,3,MB,1,AP,2483
2484,9,1861-03-17,1948-01-01,A872,15024,015024,Binasco,BINASCO,,,15,1,Provincia,0,MI,1,PV,
2484,9,1948-01-01,1965-07-06,A872,15024,015024,Binasco,BINASCO,,,15,1,Provincia,3,MI,1,,
2484,9,1965-07-06,1970-02-12,A872,15024,015024,Binasco,BINASCO,,,15,1,Provincia,3,MI,1,AQ,2700
2484,9,1970-02-12,2015-01-01,A872,15024,015024,Binasco,BINASCO,,,15,1,Provincia,3,MI,1,CE,2700
2484,119,2015-01-01,9999-12-31,A872,15024,015024,Binasco,BINASCO,,,215,3,Città metropolitana,3,MI,1,APUTS,2484
2485,9,1861-03-17,1863-02-21,A919,15025,015025,Boffalora,BOFFALORA,,098500,15,1,Provincia,0,MI,1,PV,
2485,9,1863-02-21,1927-12-27,A919,15025,015025,Boffalora d'Adda,BOFFALORA D'ADDA,,,15,1,Provincia,0,MI,1,CD,2485
2485,9,1927-12-27,1948-01-01,A919,15025,015025,Boffalora d'Adda,BOFFALORA D'ADDA,,,15,1,Provincia,0,MI,1,CE,2561
2485,9,1948-01-01,1995-01-01,A919,15025,015025,Boffalora d'Adda,BOFFALORA D'ADDA,,,15,1,Provincia,3,MI,1,,
2485,104,1995-01-01,9999-12-31,A919,98003,098003,Boffalora d'Adda,BOFFALORA D'ADDA,,,98,1,Provincia,3,LO,1,AP,2485
2486,9,1861-03-17,1862-12-21,A920,15026,015026,Boffalora,BOFFALORA,,015504,15,1,Provincia,0,MI,1,PV,
2486,9,1862-12-21,1948-01-01,A920,15026,015026,Boffalora sopra Ticino,BOFFALORA SOPRA TICINO,,,15,1,Provincia,0,MI,1,CD,2486
2486,9,1948-01-01,1980-05-14,A920,15026,015026,Boffalora sopra Ticino,BOFFALORA SOPRA TICINO,,,15,1,Provincia,3,MI,1,,
2486,9,1980-05-14,2015-01-01,A920,15026,015026,Boffalora sopra Ticino,BOFFALORA SOPRA TICINO,,,15,1,Provincia,3,MI,1,AQ,2479
2486,119,2015-01-01,9999-12-31,A920,15026,015026,Boffalora sopra Ticino,BOFFALORA SOPRA TICINO,,,215,3,Città metropolitana,3,MI,1,APUTS,2486
2487,9,1861-03-17,1869-05-01,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,0,MI,1,PV,
2487,9,1869-05-01,1869-06-01,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,0,MI,1,AQES,2733
2487,9,1869-06-01,1948-01-01,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,0,MI,1,AQES,2766
2487,9,1948-01-01,2001-12-12,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,3,MI,1,,
2487,9,2001-12-12,2003-03-06,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,3,MI,1,CECS,11180
2487,9,2003-03-06,2004-06-08,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,3,MI,1,AQES,11180
2487,9,2004-06-08,2015-01-01,A940,15027,015027,Bollate,BOLLATE,,,15,1,Provincia,3,MI,1,CECS,11182
2487,119,2015-01-01,2017-03-11,A940,15027,015027,Bollate,BOLLATE,,,215,3,Città metropolitana,3,MI,1,APUTS,2487
2487,119,2017-03-11,9999-12-31,A940,15027,015027,Bollate,BOLLATE,,,215,3,Città metropolitana,3,MI,1,AQ,2469
2487,119,2017-03-11,9999-12-31,A940,15027,015027,Bollate,BOLLATE,,,215,3,Città metropolitana,3,MI,1,CE,2469
2488,9,1861-03-17,1863-02-21,A995,15028,015028,Borghetto,BORGHETTO,,098501,15,1,Provincia,0,MI,1,PV,
2488,9,1863-02-21,1948-01-01,A995,15028,015028,Borghetto Lodigiano,BORGHETTO LODIGIANO,,,15,1,Provincia,0,MI,1,CD,2488
2488,9,1948-01-01,1995-01-01,A995,15028,015028,Borghetto Lodigiano,BORGHETTO LODIGIANO,,,15,1,Provincia,3,MI,1,,
2488,104,1995-01-01,9999-12-31,A995,98004,098004,Borghetto Lodigiano,BORGHETTO LODIGIANO,,,98,1,Provincia,3,LO,1,AP,2488
2489,9,1861-03-17,1866-02-12,B017,15029,015029,Cazzimani,CAZZIMANI,,098503,15,1,Provincia,0,MI,1,PV,
2489,9,1866-02-12,1929-03-15,B017,15029,015029,Cazzimani,CAZZIMANI,,098503,15,1,Provincia,0,MI,1,AQES,2807
2489,9,1866-02-12,1929-03-15,B017,15029,015029,Cazzimani,CAZZIMANI,,098503,15,1,Provincia,0,MI,1,AQES,2754
2489,9,1929-03-15,1947-05-14,B017,15029,015029,Borgo Littorio,BORGO LITTORIO,,098502,15,1,Provincia,0,MI,1,CD,2489
2489,9,1947-05-14,1948-01-01,B017,15029,015029,Borgo San Giovanni,BORGO SAN GIOVANNI,,,15,1,Provincia,0,MI,1,CD,2489
2489,9,1948-01-01,1995-01-01,B017,15029,015029,Borgo San Giovanni,BORGO SAN GIOVANNI,,,15,1,Provincia,3,MI,1,,
2489,104,1995-01-01,9999-12-31,B017,98005,098005,Borgo San Giovanni,BORGO SAN GIOVANNI,,,98,1,Provincia,3,LO,1,AP,2489
2490,9,1861-03-17,1929-03-02,B105,15030,015030,Bovisio,BOVISIO,,015505,15,1,Provincia,0,MI,1,PV,
2490,9,1929-03-02,1947-08-08,B105,15030,015030,Bovisio,BOVISIO,,015505,15,1,Provincia,0,MI,1,AQES,2818
2490,9,1947-08-08,1948-01-01,B105,15030,015030,Bovisio-Masciago,BOVISIO-MASCIAGO,,,15,1,Provincia,0,MI,1,CD,2490
2490,9,1948-01-01,2009-06-30,B105,15030,015030,Bovisio-Masciago,BOVISIO-MASCIAGO,,,15,1,Provincia,3,MI,1,,
2490,114,2009-06-30,9999-12-31,B105,108010,108010,Bovisio-Masciago,BOVISIO-MASCIAGO,,,108,1,Provincia,3,MB,1,AP,2490
2491,9,1861-03-17,1948-01-01,B141,15031,015031,Brembio,BREMBIO,,,15,1,Provincia,0,MI,1,PV,
2491,9,1948-01-01,1995-01-01,B141,15031,015031,Brembio,BREMBIO,,,15,1,Provincia,3,MI,1,,
2491,104,1995-01-01,9999-12-31,B141,98006,098006,Brembio,BREMBIO,,,98,1,Provincia,3,LO,1,AP,2491
2492,9,1861-03-17,1869-02-09,B162,15032,015032,Bresso,BRESSO,,,15,1,Provincia,0,MI,1,PV,
2492,9,1869-02-09,1869-02-09,B162,15032,015032,Bresso,BRESSO,,,15,1,Provincia,0,MI,1,ES,2728
2493,9,1861-03-17,1869-04-01,B187,15033,015033,Briosco,BRIOSCO,,,15,1,Provincia,0,MI,1,PV,
2493,9,1869-04-01,1948-01-01,B187,15033,015033,Briosco,BRIOSCO,,,15,1,Provincia,0,MI,1,AQES,2757
2493,9,1948-01-01,2009-06-30,B187,15033,015033,Briosco,BRIOSCO,,,15,1,Provincia,3,MI,1,,
2493,114,2009-06-30,9999-12-31,B187,108011,108011,Briosco,BRIOSCO,,,108,1,Provincia,3,MB,1,AP,2493
2494,9,1861-03-17,1948-01-01,B235,15035,015035,Bubbiano,BUBBIANO,,,15,1,Provincia,0,MI,1,PV,
2494,9,1948-01-01,2015-01-01,B235,15035,015035,Bubbiano,BUBBIANO,,,15,1,Provincia,3,MI,1,,
2494,119,2015-01-01,9999-12-31,B235,15035,015035,Bubbiano,BUBBIANO,,,215,3,Città metropolitana,3,MI,1,APUTS,2494
2495,9,1861-03-17,1870-09-01,B240,15036,015036,Buccinasco,BUCCINASCO,,,15,1,Provincia,0,MI,1,PV,
2495,9,1870-09-01,1924-02-22,B240,15036,015036,Buccinasco,BUCCINASCO,,,15,1,Provincia,0,MI,1,AQES,2863
2495,9,1870-09-01,1924-02-22,B240,15036,015036,Buccinasco,BUCCINASCO,,,15,1,Provincia,0,MI,1,AQES,2803
2495,9,1924-02-22,1948-01-01,B240,15036,015036,Buccinasco,BUCCINASCO,,,15,1,Provincia,0,MI,1,CE,2602
2495,9,1948-01-01,2015-01-01,B240,15036,015036,Buccinasco,BUCCINASCO,,,15,1,Provincia,3,MI,1,,
2495,119,2015-01-01,9999-12-31,B240,15036,015036,Buccinasco,BUCCINASCO,,,215,3,Città metropolitana,3,MI,1,APUTS,2495
2496,9,1861-03-17,1863-01-22,B272,15037,015037,Burago,BURAGO,,015506,15,1,Provincia,0,MI,1,PV,
2496,9,1863-01-22,1948-01-01,B272,15037,015037,Burago di Molgora,BURAGO DI MOLGORA,,,15,1,Provincia,0,MI,1,CD,2496
2496,9,1948-01-01,1978-02-16,B272,15037,015037,Burago di Molgora,BURAGO DI MOLGORA,,,15,1,Provincia,3,MI,1,,
2496,9,1978-02-16,2009-06-30,B272,15037,015037,Burago di Molgora,BURAGO DI MOLGORA,,,15,1,Provincia,3,MI,1,AQ,2694
2496,9,1978-02-16,2009-06-30,B272,15037,015037,Burago di Molgora,BURAGO DI MOLGORA,,,15,1,Provincia,3,MI,1,CE,2694
2496,114,2009-06-30,9999-12-31,B272,108013,108013,Burago di Molgora,BURAGO DI MOLGORA,,,108,1,Provincia,3,MB,1,AP,2496
2497,9,1861-03-17,1948-01-01,B286,15038,015038,Buscate,BUSCATE,,,15,1,Provincia,0,MI,1,PV,
2497,9,1948-01-01,2015-01-01,B286,15038,015038,Buscate,BUSCATE,,,15,1,Provincia,3,MI,1,,
2312,7,1928-02-05,1928-02-05,H197,13924,013924,Ravellino,RAVELLINO,,,13,1,Provincia,0,CO,1,ES,9897
2313,7,1861-03-17,1937-05-18,H208,13925,013925,Rebbio,REBBIO,,,13,1,Provincia,0,CO,1,PV,
2313,7,1937-05-18,1937-05-18,H208,13925,013925,Rebbio,REBBIO,,,13,1,Provincia,0,CO,1,ES,1919
2314,7,1861-03-17,1928-08-12,H260,13926,013926,Rezzonico,REZZONICO,,,13,1,Provincia,0,CO,1,PV,
2314,7,1928-08-12,1928-08-12,H260,13926,013926,Rezzonico,REZZONICO,,,13,1,Provincia,0,CO,1,ES,9996
2315,7,1861-03-17,1863-01-24,H510,13927,013927,Romanò,ROMANÒ,,013568,13,1,Provincia,0,CO,1,PV,
2315,7,1863-01-24,1929-05-16,H510,13927,013927,Romanò Brianza,ROMANÒ BRIANZA,,,13,1,Provincia,0,CO,1,CD,2315
2315,7,1929-05-16,1929-05-16,H510,13927,013927,Romanò Brianza,ROMANÒ BRIANZA,,,13,1,Provincia,0,CO,1,ES,1956
2316,7,1861-03-17,1927-08-06,H548,13928,013928,Rongio,RONGIO,,,13,1,Provincia,0,CO,1,PV,
2316,7,1927-08-06,1927-08-06,H548,13928,013928,Rongio,RONGIO,,,13,1,Provincia,0,CO,1,ES,1979
2317,7,1861-03-17,1929-05-03,H603,13929,013929,Rovenna,ROVENNA,,,13,1,Provincia,0,CO,1,PV,
2317,7,1929-05-03,1929-05-03,H603,13929,013929,Rovenna,ROVENNA,,,13,1,Provincia,0,CO,1,ES,1910
2318,7,1861-03-17,1928-02-23,H651,13930,013930,Sabbioncello,SABBIONCELLO,,,13,1,Provincia,0,CO,1,PV,
2318,7,1928-02-23,1928-02-23,H651,13930,013930,Sabbioncello,SABBIONCELLO,,,13,1,Provincia,0,CO,1,ES,1984
2319,7,1861-03-17,1863-05-09,H680,13931,013931,Sala,SALA,,013569,13,1,Provincia,0,CO,1,PV,
2319,7,1863-05-09,1928-02-09,H680,13931,013931,Sala al Barro,SALA AL BARRO,,,13,1,Provincia,0,CO,1,CD,2319
2319,7,1928-02-09,1928-02-09,H680,13931,013931,Sala al Barro,SALA AL BARRO,,,13,1,Provincia,0,CO,1,ES,1942
2320,7,1861-03-17,1863-05-09,H761,13932,013932,San Bartolomeo,SAN BARTOLOMEO,,013570,13,1,Provincia,0,CO,1,PV,
2320,7,1863-05-09,1867-05-15,H761,13932,013932,San Bartolomeo al Bosco,SAN BARTOLOMEO AL BOSCO,,,13,1,Provincia,0,CO,1,CD,2320
2320,7,1867-05-15,1867-05-15,H761,13932,013932,San Bartolomeo al Bosco,SAN BARTOLOMEO AL BOSCO,,,13,1,Provincia,0,CO,1,ES,1862
2321,7,1861-03-17,1924-03-02,H905,13933,013933,San Giovanni alla Castagna,SAN GIOVANNI ALLA CASTAGNA,,,13,1,Provincia,0,CO,1,PV,
2321,7,1924-03-02,1924-03-02,H905,13933,013933,San Giovanni alla Castagna,SAN GIOVANNI ALLA CASTAGNA,,,13,1,Provincia,0,CO,1,ES,1962
2322,7,1861-03-17,1928-08-12,I162,13934,013934,San Siro,SAN SIRO,,,13,1,Provincia,0,CO,1,PV,
2322,7,1928-08-12,1928-08-12,I162,13934,013934,San Siro,SAN SIRO,,,13,1,Provincia,0,CO,1,ES,9996
2323,7,1861-03-17,1863-05-09,I446,13937,013937,Sartirana,SARTIRANA,,013571,13,1,Provincia,0,CO,1,PV,
2323,7,1863-05-09,1928-02-23,I446,13937,013937,Sartirana Briantea,SARTIRANA BRIANTEA,,,13,1,Provincia,0,CO,1,CD,2323
2323,7,1928-02-23,1928-02-23,I446,13937,013937,Sartirana Briantea,SARTIRANA BRIANTEA,,,13,1,Provincia,0,CO,1,ES,1984
2324,7,1861-03-17,1879-02-01,I508,13938,013938,Scarenna,SCARENNA,,,13,1,Provincia,0,CO,1,PV,
2324,7,1879-02-01,1879-02-01,I508,13938,013938,Scarenna,SCARENNA,,,13,1,Provincia,0,CO,1,ES,1865
2325,7,1861-03-17,1928-05-01,I509,13939,013939,Scaria,SCARIA,,,13,1,Provincia,0,CO,1,PV,
2325,7,1928-05-01,1928-05-01,I509,13939,013939,Scaria,SCARIA,,,13,1,Provincia,0,CO,1,ES,1960
2326,7,1861-03-17,1928-06-30,I572,13940,013940,Seghebbia,SEGHEBBIA,,,13,1,Provincia,0,CO,1,PV,
2326,7,1928-06-30,1928-06-30,I572,13940,013940,Seghebbia,SEGHEBBIA,,,13,1,Provincia,0,CO,1,ES,9976
2327,7,1861-03-17,1928-09-23,I814,13942,013942,Solzago,SOLZAGO,,,13,1,Provincia,0,CO,1,PV,
2327,7,1928-09-23,1928-09-23,I814,13942,013942,Solzago,SOLZAGO,,,13,1,Provincia,0,CO,1,ES,2055
